dataset,feature,length,model_size,auc
Github,refer,200,6.9b,0.50008
Github,refer,300,6.9b,0.5173895
Github,refer,400,6.9b,0.505358988764045
Github,refer,500,6.9b,0.5349968652037618
Github,refer,600,6.9b,0.509842803030303
Github,refer,700,6.9b,0.5137914691943128
Github,refer,800,6.9b,0.5154643962848298
Github,refer,900,6.9b,0.5169705882352942
Github,refer,0,12b,0.5108185000000001
Github,refer,100,12b,0.5164909999999999
Github,refer,200,12b,0.50008
Github,refer,300,12b,0.5173895
Github,refer,400,12b,0.505358988764045
Github,refer,500,12b,0.5349968652037618
Github,refer,600,12b,0.509842803030303
Github,refer,700,12b,0.5137914691943128
Github,refer,800,12b,0.5154643962848298
Github,refer,900,12b,0.5169705882352942
FreeLaw,loss,0,410m,0.5167042151162791
FreeLaw,loss,100,410m,0.5070213675213675
FreeLaw,loss,200,410m,0.5754617117117117
FreeLaw,loss,300,410m,0.5136464968152866
FreeLaw,loss,400,410m,0.5336455223880596
FreeLaw,loss,500,410m,0.523427966101695
FreeLaw,loss,600,410m,0.5110677966101695
FreeLaw,loss,700,410m,0.5145
FreeLaw,loss,800,410m,0.5238380952380952
FreeLaw,loss,900,410m,0.527635
FreeLaw,loss,0,1b,0.516607558139535
FreeLaw,loss,100,1b,0.5088226495726496
FreeLaw,loss,200,1b,0.5721756756756756
FreeLaw,loss,300,1b,0.5155573248407643
FreeLaw,loss,400,1b,0.5342611940298507
FreeLaw,loss,500,1b,0.5244110169491526
FreeLaw,loss,600,1b,0.5098686440677966
FreeLaw,loss,700,1b,0.5082135922330098
FreeLaw,loss,800,1b,0.5223952380952381
FreeLaw,loss,900,1b,0.52679
FreeLaw,loss,0,2.8b,0.51178125
FreeLaw,loss,100,2.8b,0.5065021367521367
FreeLaw,loss,200,2.8b,0.5724324324324324
FreeLaw,loss,300,2.8b,0.5200509554140127
FreeLaw,loss,400,2.8b,0.5347835820895523
FreeLaw,loss,500,2.8b,0.5308940677966102
FreeLaw,loss,600,2.8b,0.5163177966101695
FreeLaw,loss,700,2.8b,0.5133300970873786
FreeLaw,loss,800,2.8b,0.5308714285714285
FreeLaw,loss,900,2.8b,0.52474
FreeLaw,loss,0,6.9b,0.5081133720930233
FreeLaw,loss,100,6.9b,0.5048034188034188
FreeLaw,loss,200,6.9b,0.5736486486486487
FreeLaw,loss,300,6.9b,0.5127898089171974
FreeLaw,loss,400,6.9b,0.539160447761194
FreeLaw,loss,500,6.9b,0.5304703389830508
FreeLaw,loss,600,6.9b,0.5167542372881356
FreeLaw,loss,700,6.9b,0.5147815533980583
FreeLaw,loss,800,6.9b,0.5349714285714287
FreeLaw,loss,900,6.9b,0.522655
FreeLaw,loss,0,12b,0.5092158430232558
FreeLaw,loss,100,12b,0.5019017094017093
FreeLaw,loss,200,12b,0.5721981981981983
FreeLaw,loss,300,12b,0.5145764331210192
FreeLaw,loss,400,12b,0.5394514925373134
FreeLaw,loss,500,12b,0.531707627118644
FreeLaw,loss,600,12b,0.5184279661016948
FreeLaw,loss,700,12b,0.5170970873786408
FreeLaw,loss,800,12b,0.5362238095238095
FreeLaw,loss,900,12b,0.51796
FreeLaw,prob,0,410m,0.5169883720930233
FreeLaw,prob,100,410m,0.5069273504273504
FreeLaw,prob,200,410m,0.5757027027027026
FreeLaw,prob,300,410m,0.5136433121019108
FreeLaw,prob,400,410m,0.5337164179104478
FreeLaw,prob,500,410m,0.5233093220338983
FreeLaw,prob,600,410m,0.5112627118644067
FreeLaw,prob,700,410m,0.5146893203883495
FreeLaw,prob,800,410m,0.5241428571428572
FreeLaw,prob,900,410m,0.527815
FreeLaw,prob,0,1b,0.5166395348837209
FreeLaw,prob,100,1b,0.5090555555555556
FreeLaw,prob,200,1b,0.5722297297297297
FreeLaw,prob,300,1b,0.5153949044585987
FreeLaw,prob,400,1b,0.5343731343283582
FreeLaw,prob,500,1b,0.5244872881355932
FreeLaw,prob,600,1b,0.5097372881355933
FreeLaw,prob,700,1b,0.5083398058252427
FreeLaw,prob,800,1b,0.5223142857142857
FreeLaw,prob,900,1b,0.5266350000000001
FreeLaw,prob,0,2.8b,0.5120232558139535
FreeLaw,prob,100,2.8b,0.5064444444444445
FreeLaw,prob,200,2.8b,0.5722387387387388
FreeLaw,prob,300,2.8b,0.5199108280254777
FreeLaw,prob,400,2.8b,0.5345597014925374
FreeLaw,prob,500,2.8b,0.5308177966101695
FreeLaw,prob,600,2.8b,0.5164576271186441
FreeLaw,prob,700,2.8b,0.5133398058252427
FreeLaw,prob,800,2.8b,0.530847619047619
FreeLaw,prob,900,2.8b,0.5244850000000001
FreeLaw,prob,0,6.9b,0.5082296511627907
FreeLaw,prob,100,6.9b,0.504534188034188
FreeLaw,prob,200,6.9b,0.573864864864865
FreeLaw,prob,300,6.9b,0.512687898089172
FreeLaw,prob,400,6.9b,0.5388432835820895
FreeLaw,prob,500,6.9b,0.5302415254237288
FreeLaw,prob,600,6.9b,0.5169152542372881
FreeLaw,prob,700,6.9b,0.5146796116504855
FreeLaw,prob,800,6.9b,0.534952380952381
FreeLaw,prob,900,6.9b,0.522835
FreeLaw,prob,0,12b,0.5092209302325581
FreeLaw,prob,100,12b,0.5019059829059829
FreeLaw,prob,200,12b,0.5723963963963965
FreeLaw,prob,300,12b,0.5145477707006368
FreeLaw,prob,400,12b,0.5393582089552239
FreeLaw,prob,500,12b,0.5312415254237288
FreeLaw,prob,600,12b,0.5187542372881356
FreeLaw,prob,700,12b,0.5169902912621359
FreeLaw,prob,800,12b,0.5361619047619048
FreeLaw,prob,900,12b,0.5177849999999999
FreeLaw,ppl,0,410m,0.5167042151162791
FreeLaw,ppl,100,410m,0.5070213675213675
FreeLaw,ppl,200,410m,0.5754617117117117
FreeLaw,ppl,300,410m,0.5136464968152866
FreeLaw,ppl,400,410m,0.5336455223880596
FreeLaw,ppl,500,410m,0.523427966101695
FreeLaw,ppl,600,410m,0.5110677966101695
FreeLaw,ppl,700,410m,0.5145
FreeLaw,ppl,800,410m,0.5238380952380952
FreeLaw,ppl,900,410m,0.527635
FreeLaw,ppl,0,1b,0.516607558139535
FreeLaw,ppl,100,1b,0.5088226495726496
FreeLaw,ppl,200,1b,0.5721756756756756
FreeLaw,ppl,300,1b,0.5155573248407643
FreeLaw,ppl,400,1b,0.5342611940298507
FreeLaw,ppl,500,1b,0.5244110169491526
FreeLaw,ppl,600,1b,0.5098686440677966
FreeLaw,ppl,700,1b,0.5082135922330098
FreeLaw,ppl,800,1b,0.5223952380952381
FreeLaw,ppl,900,1b,0.52679
FreeLaw,ppl,0,2.8b,0.51178125
FreeLaw,ppl,100,2.8b,0.5065021367521367
FreeLaw,ppl,200,2.8b,0.5724324324324324
FreeLaw,ppl,300,2.8b,0.5200509554140127
FreeLaw,ppl,400,2.8b,0.5347835820895523
FreeLaw,ppl,500,2.8b,0.5308940677966102
FreeLaw,ppl,600,2.8b,0.5163177966101695
FreeLaw,ppl,700,2.8b,0.5133300970873786
FreeLaw,ppl,800,2.8b,0.5308714285714285
FreeLaw,ppl,900,2.8b,0.52474
FreeLaw,ppl,0,6.9b,0.5081133720930233
FreeLaw,ppl,100,6.9b,0.5048034188034188
FreeLaw,ppl,200,6.9b,0.5736486486486487
FreeLaw,ppl,300,6.9b,0.5127898089171974
FreeLaw,ppl,400,6.9b,0.539160447761194
FreeLaw,ppl,500,6.9b,0.5304703389830508
FreeLaw,ppl,600,6.9b,0.5167542372881356
FreeLaw,ppl,700,6.9b,0.5147815533980583
FreeLaw,ppl,800,6.9b,0.5349714285714287
FreeLaw,ppl,900,6.9b,0.522655
FreeLaw,ppl,0,12b,0.5092158430232558
FreeLaw,ppl,100,12b,0.5019017094017093
FreeLaw,ppl,200,12b,0.5721981981981983
FreeLaw,ppl,300,12b,0.5145764331210192
FreeLaw,ppl,400,12b,0.5394514925373134
FreeLaw,ppl,500,12b,0.531707627118644
FreeLaw,ppl,600,12b,0.5184279661016948
FreeLaw,ppl,700,12b,0.5170970873786408
FreeLaw,ppl,800,12b,0.5362238095238095
FreeLaw,ppl,900,12b,0.51796
FreeLaw,mink_plus,0,410m,0.5211061046511628
FreeLaw,mink_plus,100,410m,0.5126837606837606
FreeLaw,mink_plus,200,410m,0.5342657657657658
FreeLaw,mink_plus,300,410m,0.5238662420382165
FreeLaw,mink_plus,400,410m,0.5024701492537313
FreeLaw,mink_plus,500,410m,0.5213262711864406
FreeLaw,mink_plus,600,410m,0.5016016949152542
FreeLaw,mink_plus,700,410m,0.5156990291262136
FreeLaw,mink_plus,800,410m,0.5055047619047619
FreeLaw,mink_plus,900,410m,0.5268950000000001
FreeLaw,mink_plus,0,1b,0.5218938953488372
FreeLaw,mink_plus,100,1b,0.5026880341880341
FreeLaw,mink_plus,200,1b,0.5411666666666666
FreeLaw,mink_plus,300,1b,0.5200382165605095
FreeLaw,mink_plus,400,1b,0.5049253731343284
FreeLaw,mink_plus,500,1b,0.500343220338983
FreeLaw,mink_plus,600,1b,0.5063474576271186
FreeLaw,mink_plus,700,1b,0.5095339805825242
FreeLaw,mink_plus,800,1b,0.5330666666666668
FreeLaw,mink_plus,900,1b,0.520775
FreeLaw,mink_plus,0,2.8b,0.5024171511627907
FreeLaw,mink_plus,100,2.8b,0.5128547008547009
FreeLaw,mink_plus,200,2.8b,0.527990990990991
FreeLaw,mink_plus,300,2.8b,0.5258662420382165
FreeLaw,mink_plus,400,2.8b,0.5136791044776119
FreeLaw,mink_plus,500,2.8b,0.533978813559322
FreeLaw,mink_plus,600,2.8b,0.5142966101694915
FreeLaw,mink_plus,700,2.8b,0.5186019417475729
FreeLaw,mink_plus,800,2.8b,0.5419238095238095
FreeLaw,mink_plus,900,2.8b,0.541085
FreeLaw,mink_plus,0,6.9b,0.5010218023255815
FreeLaw,mink_plus,100,6.9b,0.5154786324786325
FreeLaw,mink_plus,200,6.9b,0.5263693693693694
FreeLaw,mink_plus,300,6.9b,0.5222866242038217
FreeLaw,mink_plus,400,6.9b,0.5074477611940298
FreeLaw,mink_plus,500,6.9b,0.5285466101694916
FreeLaw,mink_plus,600,6.9b,0.5341355932203391
FreeLaw,mink_plus,700,6.9b,0.533388349514563
FreeLaw,mink_plus,800,6.9b,0.5522571428571429
FreeLaw,mink_plus,900,6.9b,0.577575
FreeLaw,mink_plus,0,12b,0.501155523255814
FreeLaw,mink_plus,100,12b,0.5146196581196582
FreeLaw,mink_plus,200,12b,0.5207342342342343
FreeLaw,mink_plus,300,12b,0.5381656050955413
FreeLaw,mink_plus,400,12b,0.5189477611940299
FreeLaw,mink_plus,500,12b,0.5296398305084746
FreeLaw,mink_plus,600,12b,0.5405
FreeLaw,mink_plus,700,12b,0.5392621359223301
FreeLaw,mink_plus,800,12b,0.5537333333333332
FreeLaw,mink_plus,900,12b,0.591985
FreeLaw,zlib,0,410m,0.5033953488372094
FreeLaw,zlib,100,410m,0.5031517094017094
FreeLaw,zlib,200,410m,0.5781238738738739
FreeLaw,zlib,300,410m,0.5104968152866242
FreeLaw,zlib,400,410m,0.5268619402985074
FreeLaw,zlib,500,410m,0.5187881355932203
FreeLaw,zlib,600,410m,0.5079237288135593
FreeLaw,zlib,700,410m,0.5209368932038835
FreeLaw,zlib,800,410m,0.5227285714285714
FreeLaw,zlib,900,410m,0.535135
FreeLaw,zlib,0,1b,0.5009498546511628
FreeLaw,zlib,100,1b,0.5055021367521367
FreeLaw,zlib,200,1b,0.5761531531531532
FreeLaw,zlib,300,1b,0.5139968152866242
FreeLaw,zlib,400,1b,0.5280820895522388
FreeLaw,zlib,500,1b,0.5203050847457626
FreeLaw,zlib,600,1b,0.5055338983050848
FreeLaw,zlib,700,1b,0.5164757281553398
FreeLaw,zlib,800,1b,0.5243142857142857
FreeLaw,zlib,900,1b,0.53315
FreeLaw,zlib,0,2.8b,0.5018989825581396
FreeLaw,zlib,100,2.8b,0.5030106837606838
FreeLaw,zlib,200,2.8b,0.5760990990990992
FreeLaw,zlib,300,2.8b,0.5176496815286624
FreeLaw,zlib,400,2.8b,0.529044776119403
FreeLaw,zlib,500,2.8b,0.5258050847457627
FreeLaw,zlib,600,2.8b,0.5146440677966101
FreeLaw,zlib,700,2.8b,0.5204757281553398
FreeLaw,zlib,800,2.8b,0.5326809523809523
FreeLaw,zlib,900,2.8b,0.528775
FreeLaw,zlib,0,6.9b,0.5018619186046511
FreeLaw,zlib,100,6.9b,0.5017115384615385
FreeLaw,zlib,200,6.9b,0.5772837837837838
FreeLaw,zlib,300,6.9b,0.5110700636942676
FreeLaw,zlib,400,6.9b,0.5344440298507462
FreeLaw,zlib,500,6.9b,0.5262796610169492
FreeLaw,zlib,600,6.9b,0.5133305084745763
FreeLaw,zlib,700,6.9b,0.5213446601941748
FreeLaw,zlib,800,6.9b,0.5343190476190476
FreeLaw,zlib,900,6.9b,0.52737
FreeLaw,zlib,0,12b,0.5025058139534884
FreeLaw,zlib,100,12b,0.5006538461538461
FreeLaw,zlib,200,12b,0.5758738738738739
FreeLaw,zlib,300,12b,0.5124171974522294
FreeLaw,zlib,400,12b,0.5342574626865672
FreeLaw,zlib,500,12b,0.5269491525423728
FreeLaw,zlib,600,12b,0.5152245762711865
FreeLaw,zlib,700,12b,0.5237864077669903
FreeLaw,zlib,800,12b,0.5365
FreeLaw,zlib,900,12b,0.5219450000000001
FreeLaw,grad,0,410m,0.5166838662790697
FreeLaw,grad,100,410m,0.5095747863247864
FreeLaw,grad,200,410m,0.5123333333333333
FreeLaw,grad,300,410m,0.5638471337579618
FreeLaw,grad,400,410m,0.501455223880597
FreeLaw,grad,500,410m,0.5364576271186441
FreeLaw,grad,600,410m,0.5011567796610169
FreeLaw,grad,700,410m,0.5051456310679612
FreeLaw,grad,800,410m,0.5503666666666667
FreeLaw,grad,900,410m,0.518165
FreeLaw,grad,0,1b,0.5070872093023255
FreeLaw,grad,100,1b,0.5167478632478633
FreeLaw,grad,200,1b,0.563518018018018
FreeLaw,grad,300,1b,0.5389968152866241
FreeLaw,grad,400,1b,0.5281119402985075
FreeLaw,grad,500,1b,0.5320042372881356
FreeLaw,grad,600,1b,0.5044661016949152
FreeLaw,grad,700,1b,0.5211990291262136
FreeLaw,grad,800,1b,0.5386380952380952
FreeLaw,grad,900,1b,0.51026
FreeLaw,grad,0,2.8b,0.5094781976744185
FreeLaw,grad,100,2.8b,0.5126901709401709
FreeLaw,grad,200,2.8b,0.5500225225225226
FreeLaw,grad,300,2.8b,0.5334012738853503
FreeLaw,grad,400,2.8b,0.5238917910447761
FreeLaw,grad,500,2.8b,0.5505974576271186
FreeLaw,grad,600,2.8b,0.5252415254237288
FreeLaw,grad,700,2.8b,0.5116165048543689
FreeLaw,grad,800,2.8b,0.5599904761904761
FreeLaw,grad,900,2.8b,0.5290349999999999
FreeLaw,grad,0,6.9b,0.5122856104651162
FreeLaw,grad,100,6.9b,0.5054166666666666
FreeLaw,grad,200,6.9b,0.5705765765765767
FreeLaw,grad,300,6.9b,0.5107420382165605
FreeLaw,grad,400,6.9b,0.534544776119403
FreeLaw,grad,500,6.9b,0.5408093220338983
FreeLaw,grad,600,6.9b,0.5003601694915254
FreeLaw,grad,700,6.9b,0.5372184466019418
FreeLaw,grad,800,6.9b,0.5618619047619047
FreeLaw,grad,900,6.9b,0.5228700000000001
FreeLaw,grad,0,12b,0.5009563953488372
FreeLaw,grad,100,12b,0.5039700854700855
FreeLaw,grad,200,12b,0.5510698198198198
FreeLaw,grad,300,12b,0.504984076433121
FreeLaw,grad,400,12b,0.5078470149253732
FreeLaw,grad,500,12b,0.5054491525423729
FreeLaw,grad,600,12b,0.5286355932203389
FreeLaw,grad,700,12b,0.5000388349514563
FreeLaw,grad,800,12b,0.5220857142857143
FreeLaw,grad,900,12b,0.508175
FreeLaw,refer,0,410m,0.5090843023255814
FreeLaw,refer,100,410m,0.5115811965811965
FreeLaw,refer,200,410m,0.5718738738738739
FreeLaw,refer,300,410m,0.5102770700636943
FreeLaw,refer,400,410m,0.5329925373134328
FreeLaw,refer,500,410m,0.5220974576271187
FreeLaw,refer,600,410m,0.5109364406779662
FreeLaw,refer,700,410m,0.5021407766990291
FreeLaw,refer,800,410m,0.5130619047619048
FreeLaw,refer,900,410m,0.53093
FreeLaw,refer,0,1b,0.5090843023255814
FreeLaw,refer,100,1b,0.5115811965811965
FreeLaw,refer,200,1b,0.5718738738738739
FreeLaw,refer,300,1b,0.5102770700636943
FreeLaw,refer,400,1b,0.5329925373134328
FreeLaw,refer,500,1b,0.5220974576271187
FreeLaw,refer,600,1b,0.5109364406779662
FreeLaw,refer,700,1b,0.5021407766990291
FreeLaw,refer,800,1b,0.5130619047619048
FreeLaw,refer,900,1b,0.53093
FreeLaw,refer,0,2.8b,0.5090843023255814
FreeLaw,refer,100,2.8b,0.5115811965811965
FreeLaw,refer,200,2.8b,0.5718738738738739
FreeLaw,refer,300,2.8b,0.5102770700636943
FreeLaw,refer,400,2.8b,0.5329925373134328
FreeLaw,refer,500,2.8b,0.5220974576271187
FreeLaw,refer,600,2.8b,0.5109364406779662
FreeLaw,refer,700,2.8b,0.5021407766990291
FreeLaw,refer,800,2.8b,0.5130619047619048
FreeLaw,refer,900,2.8b,0.53093
FreeLaw,refer,0,6.9b,0.5090843023255814
FreeLaw,refer,100,6.9b,0.5115811965811965
FreeLaw,refer,200,6.9b,0.5718738738738739
FreeLaw,refer,300,6.9b,0.5102770700636943
FreeLaw,refer,400,6.9b,0.5329925373134328
FreeLaw,refer,500,6.9b,0.5220974576271187
FreeLaw,refer,600,6.9b,0.5109364406779662
FreeLaw,refer,700,6.9b,0.5021407766990291
FreeLaw,refer,800,6.9b,0.5130619047619048
FreeLaw,refer,900,6.9b,0.53093
FreeLaw,refer,0,12b,0.5090843023255814
FreeLaw,refer,100,12b,0.5115811965811965
FreeLaw,refer,200,12b,0.5718738738738739
FreeLaw,refer,300,12b,0.5102770700636943
FreeLaw,refer,400,12b,0.5329925373134328
FreeLaw,refer,500,12b,0.5220974576271187
FreeLaw,refer,600,12b,0.5109364406779662
FreeLaw,refer,700,12b,0.5021407766990291
FreeLaw,refer,800,12b,0.5130619047619048
FreeLaw,refer,900,12b,0.53093
